policy_id,insured_name,naics_code,naics_description,state,territory,employees,payroll,revenue,years_in_business,prior_claims,coverage_limit,deductible,latent_risk_factor,industry_risk_factor
POL002310,Insured EFPWIWBO,621111,Physician Offices,NY,Northeast,263,22011685.01,38934516.57,5,1,1e+06,1000,1.3543,0.95
POL002311,Insured UHVUDUCO,611110,Schools,GA,South,13,1358266.41,4978332.98,13,0,2e+06,5000,0.8285,0.9
POL002312,Insured MTBBZOHS,621111,Physician Offices,IL,Midwest,51,6181037,12964633.7,5,0,1e+06,5000,1.5252,0.95
POL002313,Insured TUYWBJUN,722511,Restaurants,NC,South,15,1564854.84,2729192.68,11,1,2e+06,10000,0.5513,1.15
POL002314,Insured KWGJQKVC,812112,Beauty Salons,IL,Midwest,62,4235424.71,9231751.48,10,1,2e+06,2500,1.6452,1.1
POL002315,Insured YAWNXKJN,621111,Physician Offices,FL,South,50,3439922.27,8708614.97,12,0,1e+06,5000,0.6501,0.95
POL002316,Insured FMCEFUUG,621111,Physician Offices,GA,South,69,3475169.05,15277966.54,16,1,1e+06,2500,1.089,0.95
POL002317,Insured OVFWJVDI,722511,Restaurants,NC,South,14,570778.46,1449714.43,14,0,2e+06,25000,1.0581,1.15
POL002318,Insured UCLFKKOW,452319,Retail,FL,South,40,3281237,10630842.87,8,1,1e+06,2500,1.347,1.05
POL002319,Insured MJHHIFHC,611110,Schools,NC,South,331,16018597.27,58464455.77,19,0,2e+06,5000,1.3055,0.9
POL002320,Insured DXBVADEV,236220,Construction,GA,South,3,230752.15,625408.5,4,4,1e+06,2500,0.8068,1.35
POL002321,Insured KSIEOXRN,236220,Construction,IL,Midwest,35,2426428.1,4256584.3,5,2,5e+06,10000,0.8078,1.35
POL002322,Insured FOGYCBXQ,812112,Beauty Salons,GA,South,19,2267610.16,3721225.31,10,0,1e+06,5000,0.7834,1.1
POL002323,Insured XRYSIFGQ,722511,Restaurants,IL,Midwest,111,13733758.52,37929875.93,11,0,1e+06,2500,0.8058,1.15
POL002324,Insured DEWMQOLH,452319,Retail,NC,South,30,1947149.87,5319889.58,7,2,5e+06,1000,0.811,1.05
POL002325,Insured BVFUTRMR,611110,Schools,CA,West,86,5671121.7,22168912.61,14,2,2e+06,5000,0.8598,0.9
POL002326,Insured OVPCXQHR,812112,Beauty Salons,NC,South,21,2230376.13,8422246.67,15,0,1e+06,25000,0.9707,1.1
POL002327,Insured DNYVUXQC,452319,Retail,WA,West,122,6046952.21,16867437.02,6,1,2e+06,10000,1.4079,1.05
POL002328,Insured HACUWJNF,236220,Construction,PA,Northeast,75,2999426.4,11976338.64,14,2,1e+06,5000,1.2198,1.35
POL002329,Insured PYMVDMKQ,541330,Engineering Services,CA,West,30,2698342.2,6798220.06,4,2,2e+06,1000,0.7978,0.85
POL002330,Insured STRFCZCF,236220,Construction,PA,Northeast,43,4944656.5,18285133,13,0,2e+06,10000,0.9201,1.35
POL002331,Insured NBIKTLBP,452319,Retail,WA,West,135,9896513.67,21846304.65,4,0,2e+06,2500,1.1163,1.05
POL002332,Insured TIBPLQSZ,236220,Construction,TX,South,20,2005547.24,7297918.45,8,2,2e+06,5000,0.8063,1.35
POL002333,Insured KMFUXAGT,722511,Restaurants,NC,South,23,2492896.73,8466260.09,8,2,2e+06,2500,1.1099,1.15
POL002334,Insured SBWYUOXI,452319,Retail,PA,Northeast,24,2172919.64,5948152.45,6,0,1e+06,5000,1.2078,1.05
POL002335,Insured ZVPIGVLM,722511,Restaurants,CA,West,58,6131500.73,23813930.92,29,1,1e+06,2500,1.462,1.15
POL002336,Insured PYVJOGET,611110,Schools,IL,Midwest,10,416903.07,720658.82,9,0,1e+06,10000,1.6971,0.9
POL002337,Insured OERJIMRT,812112,Beauty Salons,NC,South,19,1430863.69,4909464.17,9,0,2e+06,1000,0.7882,1.1
POL002338,Insured VWTMOHZQ,611110,Schools,PA,Northeast,30,3725795.3,13119496.61,18,0,1e+06,5000,1.6795,0.9
POL002339,Insured ZIOBNLUT,541330,Engineering Services,WA,West,16,1184136.93,2605149.66,19,0,5e+06,10000,0.5245,0.85
POL002340,Insured PINOHFSW,611110,Schools,CA,West,47,5785012.42,9847526.03,13,1,1e+06,5000,1.0607,0.9
POL002341,Insured FFHLUWYV,621111,Physician Offices,GA,South,8,885809.1,1369673.26,6,1,1e+06,5000,1.4617,0.95
POL002342,Insured JWFTFCJB,621111,Physician Offices,FL,South,20,2392273.09,9293138.33,8,2,2e+06,5000,1.0546,0.95
POL002343,Insured LYGXQMDL,621111,Physician Offices,GA,South,18,2000202.66,7987620.77,10,1,1e+06,1000,0.7095,0.95
POL002344,Insured QNIHLOTJ,812112,Beauty Salons,NC,South,15,1128655.03,3765414.88,17,1,2e+06,5000,1.0028,1.1
POL002345,Insured VKPGDMAD,621111,Physician Offices,NC,South,2,182899.03,432763.69,25,1,5e+06,2500,0.7428,0.95
POL002346,Insured MXIIJNHV,722511,Restaurants,NC,South,58,4279063.03,10751033.49,19,1,1e+06,2500,0.7554,1.15
POL002347,Insured NJYFKJEV,541330,Engineering Services,NY,Northeast,21,1957287.26,4248410.45,31,0,1e+06,5000,1.272,0.85
POL002348,Insured QMIQLTZG,611110,Schools,NC,South,41,2099644.9,6470477.65,19,1,2e+06,1000,1.3989,0.9
POL002349,Insured JHUTBWJP,541330,Engineering Services,IL,Midwest,119,4669344.53,9620116.52,19,1,5e+06,2500,0.9443,0.85
POL002350,Insured JEGISLPG,812112,Beauty Salons,AZ,West,8,853892.76,1611790.91,6,1,2e+06,2500,1.2141,1.1
POL002351,Insured JKICVCNR,236220,Construction,IL,Midwest,24,2631045.52,4386352.56,23,0,5e+06,1000,0.7613,1.35
POL002352,Insured XAHDVGWT,236220,Construction,FL,South,55,6538434.4,18479895.44,41,0,2e+06,5000,1.0092,1.35
POL002353,Insured DIFQKFWR,722511,Restaurants,IL,Midwest,37,3088315.92,6463358.94,44,0,1e+06,1000,0.631,1.15
POL002354,Insured FHOOYSIQ,541330,Engineering Services,NY,Northeast,13,1026760.94,3802634.26,11,2,2e+06,5000,0.7744,0.85
POL002355,Insured OSSXCOSI,236220,Construction,CA,West,19,913487.27,2588116.04,41,0,2e+06,1000,0.8847,1.35
POL002356,Insured FLRUZFCU,236220,Construction,AZ,West,44,5465923.61,19524587.8,19,0,2e+06,2500,1.708,1.35
POL002357,Insured HGKZRIVZ,236220,Construction,GA,South,71,5477347.96,12443005.26,5,0,1e+06,1000,0.948,1.35
POL002358,Insured RIEEZDUL,541330,Engineering Services,TX,South,29,1304106.11,5338549.12,4,3,1e+06,1000,1.2255,0.85
POL002359,Insured QKBMENID,452319,Retail,GA,South,49,6100095.14,14126320.6,19,2,1e+06,25000,0.859,1.05
POL002360,Insured BWRKQOMA,236220,Construction,CA,West,16,1951770.6,6266122.75,35,3,2e+06,5000,1.0279,1.35
POL002361,Insured WIEKDDJN,611110,Schools,CA,West,13,1093425.75,1712514.35,12,0,1e+06,2500,0.9479,0.9
POL002362,Insured CGIXBHMM,812112,Beauty Salons,WA,West,11,1278792.37,3789593.38,15,1,5e+06,2500,0.5588,1.1
POL002363,Insured IXNFIPDJ,541330,Engineering Services,GA,South,23,2430776.98,4895371.33,8,0,2e+06,1000,1.1277,0.85
POL002364,Insured MMPCESEJ,812112,Beauty Salons,AZ,West,10,405282.52,790104.41,16,0,1e+06,5000,0.8472,1.1
POL002365,Insured DDHBNIFH,722511,Restaurants,TX,South,37,3268186.27,10761113.47,5,0,1e+06,5000,1.1219,1.15
POL002366,Insured YSHAYYNJ,236220,Construction,IL,Midwest,11,438942.54,1945685.35,11,0,1e+06,2500,0.7478,1.35
POL002367,Insured EZCDDDVX,812112,Beauty Salons,FL,South,41,4885510.74,11648499.42,13,0,2e+06,2500,1.1476,1.1
POL002368,Insured EIDBGCXX,541330,Engineering Services,CA,West,28,1297508.03,4626897.29,36,1,1e+06,10000,0.6284,0.85
POL002369,Insured KPMRNDMF,611110,Schools,AZ,West,18,755398.03,2258640.18,7,1,2e+06,5000,1.3979,0.9
POL002370,Insured YZGVFZMQ,541330,Engineering Services,TX,South,15,1866935.19,6962760.55,29,0,2e+06,1000,0.5451,0.85
POL002371,Insured CBROBBEC,236220,Construction,CA,West,29,2538585.75,10790249.94,10,1,1e+06,1000,0.6704,1.35
POL002372,Insured MTAZYDFV,812112,Beauty Salons,GA,South,38,1915771.58,6034247.67,2,2,1e+06,5000,1.1962,1.1
POL002373,Insured MNVSKFGA,452319,Retail,NY,Northeast,26,2562997.79,11217819.64,5,0,1e+06,1000,1.5861,1.05
POL002374,Insured CKUNQICB,621111,Physician Offices,FL,South,10,1107418.2,2625485.24,7,1,5e+06,10000,1.4739,0.95
POL002375,Insured AATSXMCX,541330,Engineering Services,AZ,West,31,3121555.72,7689678.99,7,1,5e+06,10000,0.621,0.85
POL002376,Insured ISYAFFRZ,611110,Schools,WA,West,8,482327.91,2024989.3,24,2,2e+06,2500,1.2262,0.9
POL002377,Insured XGJIXHHA,541330,Engineering Services,CA,West,19,985418.02,3784592.2,5,0,2e+06,5000,0.7715,0.85
POL002378,Insured YSVJLSSF,452319,Retail,NY,Northeast,82,4273820.58,9549393.08,13,2,2e+06,1000,0.973,1.05
POL002379,Insured GBGLSFMF,452319,Retail,NY,Northeast,54,6437990.88,28349952.44,7,3,1e+06,10000,1.0836,1.05
POL002380,Insured MYJLLZAO,236220,Construction,PA,Northeast,83,3602369.4,12078106.81,9,1,2e+06,1000,0.715,1.35
POL002381,Insured KCFNDCFO,611110,Schools,TX,South,23,2229212.07,6613162.72,4,1,5e+06,5000,0.796,0.9
POL002382,Insured WNVMGSJA,236220,Construction,NY,Northeast,13,751442.54,3034197.1,14,1,2e+06,25000,0.7727,1.35
POL002383,Insured TAAASVVB,621111,Physician Offices,TX,South,58,6566948.21,12166074.67,10,2,2e+06,10000,0.5602,0.95
POL002384,Insured KAXPZSVK,812112,Beauty Salons,GA,South,15,1521026.65,4426437.42,11,0,2e+06,2500,0.8524,1.1
POL002385,Insured DKOWDWWU,812112,Beauty Salons,AZ,West,177,8751367.71,33237776.34,13,1,2e+06,10000,0.7738,1.1
POL002386,Insured SKCXVVQU,812112,Beauty Salons,GA,South,92,4863551.73,8053770.06,10,1,1e+06,1000,1.4582,1.1
POL002387,Insured PMUPXRBC,541330,Engineering Services,NY,Northeast,13,1242874.1,3099981.6,6,4,2e+06,25000,0.9824,0.85
POL002388,Insured NOQHMBVU,621111,Physician Offices,WA,West,22,1393958.57,5843293.57,28,0,2e+06,5000,0.8526,0.95
POL002389,Insured UPBCRCCL,611110,Schools,TX,South,4,292226,1245358.72,31,3,2e+06,5000,1.2299,0.9
POL002390,Insured SEHFBVIY,236220,Construction,NC,South,75,7207323.97,32024352.18,14,1,2e+06,1000,1.118,1.35
POL002391,Insured LBLBSGGI,722511,Restaurants,IL,Midwest,13,1006282.6,1899521.9,4,1,5e+06,1000,1.7951,1.15
POL002392,Insured QRHLNZTL,611110,Schools,FL,South,12,1121462.35,3200500.39,51,1,2e+06,25000,1.1131,0.9
POL002393,Insured RMVVETFL,236220,Construction,CA,West,73,9118526.08,28777855.94,12,0,2e+06,2500,0.8298,1.35
POL002394,Insured LRKXEZVF,452319,Retail,IL,Midwest,7,391333.43,619052.43,16,1,2e+06,1000,0.8745,1.05
POL002395,Insured OKYUGYKP,236220,Construction,AZ,West,25,1512923.28,6608105.08,7,1,5e+06,5000,0.6637,1.35
POL002396,Insured IJPZGQFX,541330,Engineering Services,WA,West,18,1607423.18,4135257.69,51,1,2e+06,1000,1.2542,0.85
POL002397,Insured VOUGWYQD,541330,Engineering Services,WA,West,12,778502.96,3468602.91,6,2,5e+06,1000,1.2746,0.85
POL002398,Insured ZVTAPFDB,812112,Beauty Salons,PA,Northeast,40,2811787.56,9132787.97,26,1,2e+06,2500,1.1692,1.1
POL002399,Insured KSQNWOAM,722511,Restaurants,CA,West,38,3806458.2,12915444.21,31,2,2e+06,2500,1.6022,1.15
POL002400,Insured YMYVQYZF,541330,Engineering Services,TX,South,10,944971.1,3841664.39,7,0,1e+06,10000,0.6648,0.85
POL002401,Insured VQIEAVCA,541330,Engineering Services,CA,West,5,366566.75,1531814.9,16,2,2e+06,2500,0.5363,0.85
POL002402,Insured DMAAIUIU,452319,Retail,TX,South,18,1574598.51,6619187.17,19,0,5e+06,10000,1.0877,1.05
POL002403,Insured SVHSVLNS,452319,Retail,FL,South,71,3748061.28,14903831.78,24,2,2e+06,2500,0.765,1.05
POL002404,Insured NTYYQECO,812112,Beauty Salons,IL,Midwest,31,2109643.26,6523381.73,13,1,1e+06,2500,0.7456,1.1
POL002405,Insured LCJQERLM,812112,Beauty Salons,CA,West,41,3863735.06,13137652.66,32,1,2e+06,5000,0.7246,1.1
POL002406,Insured SLWXAQWE,621111,Physician Offices,WA,West,45,2531890.52,10419375.81,8,1,1e+06,2500,1.1111,0.95
POL002407,Insured NXXDHZBR,541330,Engineering Services,AZ,West,61,6395102.85,10376591.58,3,0,1e+06,2500,1.349,0.85
POL002408,Insured SXPEEXZP,541330,Engineering Services,TX,South,24,1599083.2,6223092.26,7,0,5e+06,1000,1.1025,0.85
POL002409,Insured RYTUIRQG,236220,Construction,TX,South,26,1489559.76,4806926.3,6,1,1e+06,10000,1.0134,1.35
POL002410,Insured XCCGUTEO,812112,Beauty Salons,WA,West,40,1957221.17,5425342.1,27,0,5e+06,1000,1.6795,1.1
POL002411,Insured BYCDXXTA,621111,Physician Offices,AZ,West,79,8523503.28,31668701.85,6,1,1e+06,2500,1.4015,0.95
POL002412,Insured HPZXCBYB,812112,Beauty Salons,NC,South,22,2514477.16,4518867.47,12,1,2e+06,10000,1.1065,1.1
POL002413,Insured UTBIMIPQ,621111,Physician Offices,TX,South,91,10816448.96,47237396.03,16,1,2e+06,2500,1.3904,0.95
POL002414,Insured URHLOESU,812112,Beauty Salons,GA,South,17,1148770.66,1889553.66,7,0,2e+06,1000,0.774,1.1
POL002415,Insured HDBJRXPQ,541330,Engineering Services,FL,South,32,3352254.28,6690402.39,8,1,1e+06,10000,0.8377,0.85
POL002416,Insured LKVRXTEB,621111,Physician Offices,TX,South,30,1200398.77,4364255.65,6,0,1e+06,2500,1.1396,0.95
POL002417,Insured WJPWPMYL,452319,Retail,WA,West,7,629118.75,2722960.04,6,2,1e+06,5000,0.8505,1.05
POL002418,Insured UXYGATHT,722511,Restaurants,WA,West,24,1453911.82,3355656.64,8,2,1e+06,1000,1.5246,1.15
POL002419,Insured PYWPBJHW,621111,Physician Offices,NC,South,30,3197903.96,8014276.57,12,1,1e+06,5000,0.7653,0.95
POL002420,Insured EFTVDZWK,611110,Schools,NC,South,39,2538921.2,8181964.16,27,2,5e+06,2500,1.1153,0.9
POL002421,Insured VYBJEPZD,452319,Retail,NC,South,53,5407844.73,19266515.97,13,1,1e+06,10000,1.3143,1.05
POL002422,Insured OJQYEUNI,541330,Engineering Services,CA,West,15,1701287.68,3996539.25,20,1,1e+06,2500,1.4596,0.85
POL002423,Insured OMKGOAWB,452319,Retail,TX,South,74,8173032.36,21141853.93,6,0,2e+06,10000,0.9617,1.05
POL002424,Insured LJKRUGUI,621111,Physician Offices,FL,South,15,1370948.67,4229497.54,10,0,1e+06,5000,1.8135,0.95
POL002425,Insured GLEAUYFC,722511,Restaurants,GA,South,24,2981563.66,10633982.17,14,3,2e+06,2500,1.2765,1.15
POL002426,Insured FRYEOCPS,452319,Retail,CA,West,59,4290386.01,15478502.56,20,0,1e+06,2500,2.0036,1.05
POL002427,Insured RBKIHNPS,812112,Beauty Salons,AZ,West,10,1159789.5,4374795.16,11,0,2e+06,5000,0.7185,1.1
POL002428,Insured FDLPAKRJ,236220,Construction,FL,South,55,2147187.64,3737359.38,12,0,2e+06,2500,1.7283,1.35
POL002429,Insured WTSRWGFO,236220,Construction,GA,South,106,12410713.44,42549120.83,16,0,1e+06,10000,1.0531,1.35
POL002430,Insured RFJDLELL,812112,Beauty Salons,PA,Northeast,16,1860218.57,5001482.4,10,0,2e+06,2500,0.6561,1.1
POL002431,Insured PZUQQSNA,621111,Physician Offices,CA,West,51,6342008.85,19350251.01,12,0,5e+06,5000,0.9974,0.95
POL002432,Insured HJTRTDBI,611110,Schools,NY,Northeast,16,1735754.89,6789644.21,15,1,1e+06,2500,0.8691,0.9
POL002433,Insured DEKGIWCI,541330,Engineering Services,TX,South,13,1339647.1,5330733.76,10,1,1e+06,2500,0.4974,0.85
POL002434,Insured VMQSJOWI,812112,Beauty Salons,CA,West,37,2343545.26,8640208.98,10,1,1e+06,1000,1.0589,1.1
POL002435,Insured QOXFWQSK,541330,Engineering Services,WA,West,35,2362920.17,4181467.03,17,1,2e+06,10000,0.8323,0.85
POL002436,Insured QSEPNDYL,452319,Retail,FL,South,95,4162895.22,6446125.57,15,0,1e+06,1000,1.2203,1.05
POL002437,Insured AIURGWZR,541330,Engineering Services,NY,Northeast,45,1809785.27,6082848.42,18,1,2e+06,10000,1.5575,0.85
POL002438,Insured CVVDKMCF,236220,Construction,PA,Northeast,45,4588600.99,20476273.16,5,2,2e+06,25000,0.7732,1.35
POL002439,Insured SGRNBQWD,236220,Construction,GA,South,6,316102.59,622324.88,11,0,5e+06,1000,1.2489,1.35
POL002440,Insured TQNKBHMO,541330,Engineering Services,TX,South,7,827876.85,1500289.87,15,2,1e+06,1000,0.8024,0.85
POL002441,Insured WBLHCVAJ,812112,Beauty Salons,PA,Northeast,48,5071868.68,19552675.32,44,1,1e+06,10000,0.8185,1.1
POL002442,Insured XVFMGDBT,611110,Schools,NC,South,20,1234107.59,4619347.92,11,1,2e+06,2500,1.0939,0.9
POL002443,Insured FWTOHWWI,452319,Retail,WA,West,16,642343.73,2457799.46,7,0,1e+06,10000,0.7777,1.05
POL002444,Insured JXJEEOMW,611110,Schools,GA,South,25,2668554.57,7271508.21,3,1,5e+06,5000,0.8444,0.9
POL002445,Insured TTDDUTJD,812112,Beauty Salons,PA,Northeast,89,4088857.15,15209722.62,13,1,5e+06,5000,0.8765,1.1
POL002446,Insured XRQRIDUQ,541330,Engineering Services,GA,South,17,1454351.8,3079739.45,20,1,1e+06,10000,0.8748,0.85
POL002447,Insured QWTDYWYW,236220,Construction,TX,South,72,2863338.36,10353730.86,3,1,1e+06,2500,1.3233,1.35
POL002448,Insured AAPKNOQX,236220,Construction,TX,South,18,2097466.27,5230847.76,14,2,1e+06,2500,1.0965,1.35
POL002449,Insured JRBVLXXA,621111,Physician Offices,NC,South,52,4051938.31,16581615.68,10,0,1e+06,5000,0.9705,0.95
POL002450,Insured POSYDZRH,722511,Restaurants,CA,West,49,4532260.73,16175688.3,18,2,1e+06,10000,1.4329,1.15
POL002451,Insured HXPJZQFV,722511,Restaurants,TX,South,17,1175183.83,3506139.77,8,0,1e+06,25000,1.3793,1.15
POL002452,Insured YJQXTVTG,236220,Construction,CA,West,63,4046568.85,10642452.19,33,0,2e+06,2500,1.6617,1.35
POL002453,Insured TWMNLCZD,452319,Retail,PA,Northeast,31,2399631.31,7670890.79,12,0,5e+06,5000,0.9133,1.05
POL002454,Insured QVGGPUAB,236220,Construction,PA,Northeast,51,3907062.29,7015931.44,2,3,1e+06,1000,1.3844,1.35
POL002455,Insured RODUUJHD,722511,Restaurants,NY,Northeast,58,3038343.57,11654586.21,14,0,1e+06,2500,1.3491,1.15
POL002456,Insured EMRQOHRP,812112,Beauty Salons,WA,West,24,1682756.4,5638018.54,17,1,1e+06,25000,1.2244,1.1
POL002457,Insured LHEXFBKZ,812112,Beauty Salons,FL,South,14,1633186.91,2874600.27,8,2,2e+06,5000,1.2001,1.1
POL002458,Insured WWGBQUHY,236220,Construction,CA,West,53,6488047.81,11656328.95,44,0,1e+06,2500,1.1642,1.35
POL002459,Insured GCSKDVOL,611110,Schools,NC,South,13,1133818.4,4724735.14,5,2,1e+06,2500,0.6449,0.9
POL002460,Insured FSHOFEPS,541330,Engineering Services,GA,South,31,1799885.09,5502709.59,46,1,1e+06,10000,1.0743,0.85
POL002461,Insured XNFZJTRM,621111,Physician Offices,IL,Midwest,34,3324418.31,9836840.63,4,1,5e+06,10000,0.8527,0.95
POL002462,Insured ZJAVHUSD,722511,Restaurants,CA,West,11,1190672.82,2701777.81,7,0,1e+06,2500,0.8256,1.15
POL002463,Insured WQKQYXSP,236220,Construction,AZ,West,10,1160369.21,2498278.01,13,1,1e+06,1000,1.1183,1.35
POL002464,Insured ERMBIRMX,236220,Construction,PA,Northeast,13,1085332.99,1931362.09,10,1,1e+06,2500,0.7233,1.35
POL002465,Insured LKPDTTGY,452319,Retail,NC,South,29,1403584.85,2328516.71,58,0,1e+06,10000,1.0761,1.05
POL002466,Insured BDGIKKKW,722511,Restaurants,NY,Northeast,26,2398575.18,4676234,16,0,1e+06,2500,1.0761,1.15
POL002467,Insured KFJURWON,236220,Construction,PA,Northeast,23,2290548.61,5826203.78,12,1,1e+06,2500,0.9085,1.35
POL002468,Insured ETPVLKII,812112,Beauty Salons,WA,West,22,1386644.18,4075176.78,37,2,1e+06,2500,0.6397,1.1
POL002469,Insured QZHTEIKH,621111,Physician Offices,PA,Northeast,10,926509.15,3207440.4,32,1,2e+06,1000,1.1292,0.95
POL002470,Insured LPCKNITK,722511,Restaurants,FL,South,12,724013.23,2392495.58,12,1,2e+06,5000,1.4328,1.15
POL002471,Insured KNYNWGYM,541330,Engineering Services,GA,South,7,848841.24,2564148.01,9,1,2e+06,2500,1.1208,0.85
POL002472,Insured ZIPBWSDX,452319,Retail,NC,South,4,431334,1039703.21,25,1,2e+06,1000,0.6727,1.05
POL002473,Insured DJPKNYMC,621111,Physician Offices,IL,Midwest,20,813959.44,3221272.73,8,0,2e+06,25000,1.2547,0.95
POL002474,Insured RTEPQREN,452319,Retail,PA,Northeast,3,154977.36,338856.99,19,0,2e+06,2500,1.2378,1.05
POL002475,Insured WKINCOGQ,722511,Restaurants,CA,West,16,1694902.19,7002505.69,53,1,2e+06,25000,0.7502,1.15
POL002476,Insured VPKEUZRW,452319,Retail,IL,Midwest,19,1922206.76,8154958.13,7,0,1e+06,2500,1.2021,1.05
POL002477,Insured UTKMBSYT,236220,Construction,PA,Northeast,36,4254776.3,15399917.7,9,2,5e+06,5000,0.7442,1.35
POL002478,Insured EOBVHIJP,722511,Restaurants,PA,Northeast,6,589780.9,1471626.41,24,1,2e+06,25000,0.7162,1.15
POL002479,Insured EDCUEJLA,236220,Construction,NY,Northeast,13,1002442.47,2961062.65,31,4,1e+06,1000,1.1593,1.35
POL002480,Insured YBZPBGGI,541330,Engineering Services,PA,Northeast,30,2334729.03,5937331.48,43,2,1e+06,2500,1.4072,0.85
POL002481,Insured OPAKGBIZ,452319,Retail,GA,South,57,6933000.48,13622297.85,10,2,2e+06,1000,1.3018,1.05
POL002482,Insured NETCZGFI,541330,Engineering Services,TX,South,9,640813.18,2444502.72,18,0,1e+06,25000,1.0838,0.85
POL002483,Insured HNOFDDKY,611110,Schools,WA,West,29,1688948.53,4828217.65,12,1,1e+06,1000,0.9117,0.9
POL002484,Insured VTSUTOQY,541330,Engineering Services,TX,South,12,593776.5,1687165.74,15,1,2e+06,10000,0.939,0.85
POL002485,Insured FQOFUNGG,236220,Construction,WA,West,29,1744733.81,4431102.76,28,3,1e+06,2500,1.3097,1.35
POL002486,Insured RXGYIZLD,541330,Engineering Services,CA,West,22,2179415.43,9063769.64,14,2,2e+06,1000,0.9356,0.85
POL002487,Insured GBRFBCBT,722511,Restaurants,IL,Midwest,17,780146.24,2117248.17,33,0,2e+06,2500,1.3936,1.15
POL002488,Insured WXBXZCIG,812112,Beauty Salons,AZ,West,41,2595428.24,6639284.18,13,2,1e+06,10000,1.2658,1.1
POL002489,Insured XEAYJKTI,722511,Restaurants,FL,South,10,857514.01,3122091.09,7,1,1e+06,10000,0.8177,1.15
POL002490,Insured TGFBXMKH,452319,Retail,PA,Northeast,13,1446365.97,3298242.9,13,1,2e+06,2500,1.1676,1.05
POL002491,Insured DKRVVTCU,236220,Construction,FL,South,5,399285.31,1417957.31,14,1,1e+06,25000,1.0629,1.35
POL002492,Insured CNWLGLZP,452319,Retail,WA,West,10,854864.98,1710008.58,19,2,1e+06,25000,1.1845,1.05
POL002493,Insured GNERCPXW,722511,Restaurants,FL,South,14,1485449.68,5446002.68,7,2,1e+06,5000,0.9602,1.15
POL002494,Insured VHKKIRPJ,236220,Construction,NC,South,20,837176.34,2249354.91,11,2,2e+06,1000,2.2693,1.35
POL002495,Insured SYIGKLBF,812112,Beauty Salons,WA,West,78,5824468.48,22726235.79,25,3,2e+06,5000,1.6074,1.1
POL002496,Insured GXZNXTQX,812112,Beauty Salons,WA,West,8,943265.9,4122978.08,12,1,2e+06,1000,0.8806,1.1
POL002497,Insured IBMHBRLI,236220,Construction,CA,West,11,422056.62,1482926.82,15,0,1e+06,10000,0.6426,1.35
POL002498,Insured WEPCRNYZ,236220,Construction,WA,West,32,2943900.67,5198778.3,22,0,2e+06,1000,0.8244,1.35
POL002499,Insured EZHUCYHP,611110,Schools,CA,West,12,838255.51,3673973.84,7,0,1e+06,25000,1.6363,0.9
POL002500,Insured SVGKATMA,611110,Schools,GA,South,25,1376645.09,4605550.7,4,1,2e+06,5000,0.8868,0.9
POL002501,Insured ZHMYZLNG,236220,Construction,IL,Midwest,94,8967902.28,21616212.62,13,2,1e+06,10000,0.9713,1.35
POL002502,Insured RZGIZZKY,452319,Retail,CA,West,22,1439351.02,6319575.29,18,1,1e+06,2500,0.8728,1.05
POL002503,Insured FSYTBELP,452319,Retail,CA,West,54,2824183.59,4920938.43,3,1,1e+06,5000,0.921,1.05
POL002504,Insured DYQXAMCZ,611110,Schools,AZ,West,113,5440076.21,11303949.21,6,1,2e+06,2500,0.8871,0.9
POL002505,Insured HJWLXCVQ,452319,Retail,AZ,West,40,2211244.4,7772557.79,44,0,1e+06,5000,0.8364,1.05
POL002506,Insured PSHXWHWN,236220,Construction,NC,South,16,665906.45,2117570.54,11,2,2e+06,1000,2.0578,1.35
POL002507,Insured WQBKIDSC,812112,Beauty Salons,AZ,West,8,911285.38,1414823.96,10,2,2e+06,2500,1.4183,1.1
POL002508,Insured NFNTBBBL,541330,Engineering Services,WA,West,79,6320878.17,19300829.2,15,0,1e+06,1000,1.3316,0.85
POL002509,Insured DEEBFCRB,611110,Schools,NY,Northeast,9,892529.19,2195461.78,21,0,2e+06,5000,0.8937,0.9
POL002510,Insured SQFPNJOZ,722511,Restaurants,FL,South,47,5326939.44,23283090.82,5,2,2e+06,1000,1.3226,1.15
POL002511,Insured OHEQTVFF,611110,Schools,FL,South,9,652032.87,1175960.4,6,1,1e+06,2500,1.1873,0.9
