policy_id,year,exposure,payroll
POL002512,2022,0.935,2666982.43
POL002512,2023,0.881,2607006.74
POL002513,2022,0.734,19258784.8
POL002513,2023,0.95,19736175.28
POL002514,2019,0.799,1229219.3
POL002514,2020,0.746,1127082.41
POL002515,2020,0.632,483346.58
POL002516,2020,0.759,4695555.07
POL002517,2023,0.889,1551784.09
POL002517,2024,0.631,1580201.82
POL002518,2019,0.94,1289208
POL002519,2023,0.853,5704968.08
POL002520,2021,0.751,969965.89
POL002520,2022,0.909,912178.5
POL002521,2019,0.641,1647900.74
POL002522,2021,0.684,3603286.61
POL002522,2022,0.915,3981883.8
POL002523,2024,0.815,4196536.3
POL002524,2022,0.83,2286738.9
POL002524,2023,0.658,2372961.35
POL002524,2024,0.802,2091618.09
POL002525,2020,0.818,1504669.3
POL002525,2021,0.899,1357915.44
POL002525,2022,0.642,1393656.02
POL002525,2023,0.686,1341996.4
POL002526,2020,0.942,2664807.09
POL002526,2021,1,2724778.06
POL002527,2022,0.604,841238.58
POL002527,2023,0.719,836001.04
POL002528,2023,0.917,3889878.56
POL002528,2024,0.869,4019484.67
POL002529,2022,0.658,1342027.33
POL002529,2023,0.628,1194762.14
POL002530,2022,0.792,2496257.98
POL002530,2023,0.964,2273271.48
POL002531,2020,0.755,3284486.87
POL002531,2021,0.75,3269243.64
POL002532,2022,0.766,1806128.72
POL002533,2021,0.934,899435.19
POL002534,2024,0.878,469339.43
POL002535,2018,0.656,1375039.68
POL002535,2019,0.924,1334314.22
POL002536,2018,0.905,1704091.35
POL002536,2019,0.795,1867627.34
POL002537,2021,0.669,5221146.76
POL002537,2022,0.709,4677503.46
POL002537,2023,0.868,4744341.58
POL002538,2023,0.883,973324.94
POL002538,2024,0.88,864798.58
POL002539,2024,0.934,4302743.45
POL002540,2019,0.904,345010.99
POL002541,2024,0.67,4256998.56
POL002542,2020,0.972,5782672.59
POL002542,2021,0.924,6297320.19
POL002543,2019,0.724,1941859.36
POL002543,2020,0.923,1904452.45
POL002544,2023,0.64,2442619.48
POL002545,2022,0.788,1540906.1
POL002545,2023,0.831,1599911.89
POL002546,2021,0.851,4921776.36
POL002547,2019,0.696,2245985.9
POL002548,2023,0.975,3571486.31
POL002548,2024,0.655,3462852.14
POL002549,2021,0.892,316842.38
POL002549,2022,0.937,299698.8
POL002549,2023,0.825,316005.21
POL002550,2021,0.614,1095810.25
POL002550,2022,0.96,1020438.72
POL002551,2021,0.624,3930681.62
POL002551,2022,0.721,3985783.38
POL002551,2023,0.841,3856233.79
POL002552,2018,0.927,1705034.79
POL002553,2021,0.764,1138180.82
POL002553,2022,0.691,1043699.88
POL002553,2023,0.692,1179819.25
POL002553,2024,0.752,1083443.09
POL002554,2023,0.935,1481835.72
POL002554,2024,0.985,1583748.83
POL002555,2023,0.657,959392.75
POL002556,2021,0.774,1082367.93
POL002556,2022,0.69,1091852.25
POL002557,2021,0.786,1929268.9
POL002558,2020,0.785,756793.44
POL002558,2021,0.906,728869.02
POL002558,2022,0.928,785014.04
POL002558,2023,0.601,738014.74
POL002559,2022,0.694,1727726.08
POL002559,2023,0.971,1867350.44
POL002559,2024,0.768,1890215.84
POL002560,2018,0.728,3001335.35
POL002561,2021,0.71,4801948.79
POL002562,2020,0.865,2486677.73
POL002562,2021,0.97,2581816.16
POL002563,2024,0.974,6420898.34
POL002564,2024,0.899,2045401.42
POL002565,2021,0.877,1579219.42
POL002565,2022,0.996,1579784.1
POL002566,2021,0.75,4811736.37
POL002566,2022,0.635,4856810.79
POL002566,2023,0.891,5159929.16
POL002567,2020,0.979,1889876.5
POL002567,2021,0.831,2072233.51
POL002567,2022,0.958,2071981.82
POL002568,2024,0.852,1236202.26
POL002569,2018,0.921,5746749.11
POL002570,2024,0.825,1674272.26
POL002571,2019,0.951,1297514.81
POL002571,2020,0.793,1226544.09
POL002571,2021,0.763,1350211.47
POL002571,2022,0.91,1307455.89
POL002572,2021,0.85,3910042.32
POL002573,2022,0.63,1746839.03
POL002574,2023,0.604,2236491.12
POL002575,2024,0.662,3392824.65
POL002576,2022,0.943,7399006.39
POL002577,2018,0.716,5152006.42
POL002577,2019,0.91,5243748.67
POL002578,2018,0.802,1222893.49
POL002578,2019,0.631,1203455.01
POL002579,2019,0.915,2681973.46
POL002579,2020,0.626,2635796.99
POL002580,2023,0.708,1095275.1
POL002580,2024,0.619,1119795.76
POL002581,2023,0.952,3085096.58
POL002582,2024,0.745,4995454.15
POL002583,2019,0.673,3539503.6
POL002583,2020,0.657,3681584.16
POL002583,2021,0.823,3286716.34
POL002584,2023,0.904,1043695.63
POL002584,2024,0.676,1016327.15
POL002585,2021,0.767,4623935.17
POL002586,2024,0.727,3356652.61
POL002587,2023,0.685,2143817.27
POL002587,2024,0.946,2163676.41
POL002588,2022,0.852,7534604.06
POL002588,2023,0.603,7478452.06
POL002589,2020,0.693,8685922.49
POL002589,2021,0.857,7943846.21
POL002590,2024,0.808,1272278.67
POL002591,2018,0.678,5515149.02
POL002592,2022,0.829,2443576.85
POL002592,2023,0.611,2216896.26
POL002592,2024,0.836,2258836.03
POL002593,2021,0.74,2523627.21
POL002593,2022,0.978,2526614.77
POL002594,2018,0.928,3577383.15
POL002594,2019,0.956,3324884.1
POL002595,2019,0.682,2949585.81
POL002595,2020,0.824,2739610.88
POL002595,2021,0.932,2938950.02
POL002595,2022,0.781,2955780.81
POL002596,2023,0.705,417199.17
POL002596,2024,0.622,471478.47
POL002597,2019,0.982,762360.43
POL002597,2020,0.968,756508.43
POL002597,2021,0.616,667219.49
POL002597,2022,0.936,669531.84
POL002598,2023,0.654,2678148.27
POL002598,2024,0.751,2691755.29
POL002599,2021,0.868,3713836.04
POL002600,2023,0.92,656384.51
POL002600,2024,0.656,671811.07
POL002601,2021,0.86,3944890.6
POL002601,2022,0.798,3586917.73
POL002602,2018,0.601,5369668.05
POL002602,2019,0.939,5214119.41
POL002602,2020,0.984,5159017.84
POL002602,2021,0.876,5434765.89
POL002603,2021,0.637,630290.89
POL002603,2022,0.963,637806.03
POL002604,2019,0.857,706390.47
POL002604,2020,0.91,677511.89
POL002605,2024,0.878,5211671.09
POL002606,2020,0.892,4426789.49
POL002606,2021,0.976,4330148.98
POL002606,2022,0.967,4057562.46
POL002607,2020,0.682,1836102.83
POL002607,2021,0.698,1757633.97
POL002608,2023,0.77,2113087.18
POL002608,2024,0.713,2301947.82
POL002609,2019,0.634,330083.89
POL002609,2020,0.971,318982.1
POL002609,2021,0.813,328067.68
POL002610,2018,0.897,661513.23
POL002610,2019,0.732,643616.17
POL002610,2020,0.732,705182.8
POL002611,2020,0.719,1202615.7
POL002612,2018,0.914,900225.67
POL002612,2019,0.801,958420.04
POL002612,2020,0.868,887335.57
POL002613,2019,0.903,2735410.44
POL002613,2020,0.837,2529922.3
POL002613,2021,0.78,2454571.41
POL002614,2024,0.618,428556.34
POL002615,2018,0.639,3230058.63
POL002615,2019,0.972,3084422.2
POL002616,2021,0.95,616253.66
POL002616,2022,0.769,665482.63
POL002617,2022,0.731,1661794.8
POL002617,2023,0.901,1525222.56
POL002618,2024,0.868,843138.63
POL002619,2019,0.749,1578926.98
POL002619,2020,0.913,1718848.51
POL002619,2021,0.75,1592376.98
POL002620,2022,0.873,2536023.27
POL002620,2023,0.708,2651338.56
POL002620,2024,0.72,2415808.44
POL002621,2021,0.748,3730863.51
POL002621,2022,0.809,3914765.78
POL002621,2023,0.679,3951396.17
POL002622,2020,0.861,635084.98
POL002622,2021,0.79,574713.07
POL002622,2022,0.677,627869.8
POL002622,2023,0.813,609215.46
POL002623,2022,0.69,5487969.96
POL002624,2023,0.996,4257753.52
POL002624,2024,0.849,3932905.47
POL002625,2018,0.647,3102857.98
POL002625,2019,0.78,3029662.28
POL002626,2024,0.645,11408658.72
POL002627,2023,0.62,853253.4
POL002627,2024,0.798,849664.99
POL002628,2024,0.855,3119459.96
POL002629,2024,0.99,2981600.9
POL002630,2023,0.994,651002.35
POL002630,2024,0.827,630975.32
POL002631,2023,0.835,775702.9
POL002631,2024,0.78,712472.43
POL002632,2024,0.804,2427881.42
POL002633,2022,0.65,380867.76
POL002634,2018,0.746,2389523.25
POL002634,2019,0.726,2507774.18
POL002634,2020,0.645,2611951.89
POL002635,2020,0.999,2416425.82
POL002635,2021,0.694,2299778.36
POL002635,2022,0.985,2324435.8
POL002636,2019,0.721,1007905.58
POL002636,2020,0.765,892666.07
POL002637,2023,0.676,2518685.06
POL002638,2023,0.758,2053594.64
POL002638,2024,0.614,2169317
POL002639,2018,0.605,2960254.41
POL002639,2019,0.606,2975366.65
POL002640,2018,0.797,1738238.66
POL002640,2019,0.688,1536304
POL002640,2020,0.958,1648853.84
POL002641,2022,0.809,3146266.57
POL002642,2021,0.687,3573761.18
POL002642,2022,0.654,3670372.05
POL002642,2023,0.883,3822558.13
POL002643,2023,0.605,4322300.5
POL002643,2024,0.903,4217583.71
POL002644,2018,0.708,917332.3
POL002645,2023,0.754,612072.69
POL002646,2018,0.991,2060999.75
POL002647,2024,0.962,1826126.22
POL002648,2020,0.688,3024439.35
POL002648,2021,0.859,2731669.51
POL002649,2018,0.872,7706600.69
POL002649,2019,0.995,7924506.48
POL002649,2020,0.672,7220038.81
POL002650,2023,0.944,3323309.11
POL002650,2024,0.902,3174447.3
POL002651,2022,0.947,692629.2
POL002651,2023,0.753,719189.77
POL002652,2018,0.641,1419504.76
POL002652,2019,0.988,1355954.19
POL002653,2020,0.695,310418.1
POL002653,2021,0.814,342279.85
POL002653,2022,0.917,300579.16
POL002654,2018,0.673,8043358.07
POL002654,2019,0.831,7233014.41
POL002655,2023,0.995,3212896.2
POL002656,2020,0.825,1631281.9
POL002656,2021,0.738,1717134.16
POL002656,2022,0.816,1645522.74
POL002657,2018,0.604,2611520.07
POL002657,2019,0.976,2498748.61
POL002657,2020,0.679,2728125.73
POL002658,2023,0.608,320769.27
POL002659,2019,0.619,2915232.92
POL002659,2020,0.712,3103830.67
POL002659,2021,0.939,3087231.96
POL002660,2024,0.651,2002405.04
POL002661,2023,0.601,6545542.97
POL002662,2023,0.708,2260448.08
POL002663,2021,0.923,2188921.69
POL002663,2022,0.89,2365488.79
POL002664,2021,0.803,3261591.81
POL002664,2022,0.79,2828663.68
POL002665,2022,0.924,1619638.39
POL002666,2018,0.727,769366.09
POL002666,2019,0.923,680184.17
POL002666,2020,0.741,697426.7
POL002667,2019,0.989,1407267.44
POL002667,2020,1,1525276.18
POL002667,2021,0.912,1552463.34
POL002668,2019,0.987,3104391.81
POL002668,2020,0.922,3213383.46
POL002668,2021,0.834,3156519.68
POL002669,2023,0.982,1000286.33
POL002669,2024,0.966,1010138.29
POL002670,2021,0.993,372956.46
POL002670,2022,0.704,345389.91
POL002670,2023,0.756,339187.2
POL002671,2018,0.942,889517.28
POL002671,2019,0.743,878426.06
POL002672,2019,0.833,2206475.75
POL002672,2020,0.956,2360664.15
POL002673,2018,0.634,1342272.71
POL002673,2019,0.893,1268409.94
POL002673,2020,0.752,1232736.02
POL002674,2020,0.6,1354789.57
POL002675,2022,0.757,542118.19
POL002675,2023,0.892,559837.59
POL002676,2019,0.729,2482708.59
POL002677,2022,0.624,934513.76
POL002677,2023,0.876,1026594.75
POL002677,2024,0.911,956894.55
POL002678,2018,0.614,6804939.09
POL002678,2019,0.962,6258289.99
POL002678,2020,0.698,7032049.04
POL002679,2019,0.686,1110122.74
POL002680,2022,0.655,691682.33
POL002680,2023,0.785,707811.53
POL002681,2019,0.892,665396.3
POL002681,2020,0.725,627639.77
POL002682,2019,0.708,2691170.47
POL002682,2020,0.757,2961152.43
POL002682,2021,0.829,2775545.69
POL002683,2024,0.652,2592327.48
POL002684,2018,0.628,849254.16
POL002685,2021,0.973,1419642.41
POL002685,2022,0.801,1354683.92
POL002686,2018,0.779,3627156.7
POL002686,2019,0.874,3700154.53
POL002686,2020,0.687,3334427.55
POL002686,2021,0.644,3673646.97
POL002687,2021,0.979,2668183.11
POL002687,2022,0.863,2720078.38
POL002687,2023,0.688,2497876.05
POL002687,2024,0.676,2877070.79
POL002688,2024,0.687,1629292.46
POL002689,2023,0.964,8864547.03
POL002689,2024,0.939,9314024.45
POL002690,2021,0.709,1491663.33
POL002691,2022,0.92,2813834.06
POL002691,2023,0.649,3195583.02
POL002691,2024,0.728,2946573.55
POL002692,2021,0.839,2230595.85
POL002692,2022,0.91,2291580.48
POL002692,2023,0.893,2331371.6
POL002693,2020,0.791,3293370.48
POL002694,2024,0.889,2615784.65
POL002695,2021,0.77,1758923.13
POL002695,2022,0.929,1536699.91
POL002696,2024,0.847,1250223.78
POL002697,2019,0.626,1805680.59
POL002697,2020,0.986,1832319.97
POL002698,2022,0.884,1184154.85
POL002699,2020,0.704,2614776.89
POL002699,2021,0.802,2813149.06
POL002699,2022,0.965,2701085.52
POL002699,2023,0.898,2767005.25
POL002700,2019,0.652,5620796.99
POL002701,2021,0.986,2222262.17
POL002701,2022,0.963,2273083.6
POL002702,2022,0.715,6599618.69
POL002702,2023,0.971,6455904.14
POL002703,2018,0.864,1295763.7
POL002704,2020,0.908,3936366.06
POL002704,2021,0.87,3734083.32
POL002705,2022,0.622,2663507
POL002706,2018,0.759,918305.9
POL002706,2019,0.77,900995.07
POL002706,2020,0.712,924706.04
POL002707,2021,0.723,2584408.08
POL002708,2024,0.74,9428188.88
POL002709,2024,0.921,1399926.89
POL002710,2018,0.951,2566993.47
POL002711,2022,0.926,966682.41
POL002712,2018,0.999,1408643.75
POL002712,2019,0.697,1485333.94
POL002713,2020,0.977,1723290.72
POL002713,2021,0.862,1567276.77
POL002714,2022,0.663,1679176.92
POL002715,2022,0.613,1336193.63
POL002715,2023,0.807,1240613.83
POL002716,2021,0.835,924506.83
POL002716,2022,0.647,924103.48
POL002717,2019,0.606,3294343.77
POL002717,2020,0.882,3132782.95
POL002718,2018,0.718,4049502.78
POL002718,2019,0.813,4039285.01
POL002718,2020,0.748,3779910.23
POL002719,2019,0.682,2685798.94
POL002719,2020,0.867,3018034.3
POL002719,2021,0.833,3022752.26
POL002720,2018,0.831,2210728.96
POL002721,2023,0.832,762911.38
POL002722,2024,0.731,7218361.65
POL002723,2018,0.648,2554467.88
POL002723,2019,0.64,2451961.58
POL002723,2020,0.682,2464277.28
POL002724,2020,0.689,6711989.75
POL002724,2021,0.775,7404354.48
POL002724,2022,0.76,6797287.8
POL002725,2020,0.66,4582388.47
POL002725,2021,0.7,4258962.02
POL002725,2022,0.849,4304666.75
POL002726,2023,0.665,2578112.19
POL002726,2024,0.778,2630706.75
POL002727,2021,0.641,5650846.33
POL002727,2022,0.888,5671076.81
POL002727,2023,0.894,5995985.93
POL002727,2024,0.714,6412753.52
POL002728,2022,0.749,1335104.97
POL002729,2023,0.875,449883.26
POL002730,2022,0.619,2374535.09
POL002730,2023,0.788,2570401.31
POL002730,2024,0.846,2618124.47
POL002731,2021,0.682,2595133.58
POL002732,2024,0.632,1701226.11
POL002733,2019,0.888,9278072.07
POL002733,2020,0.796,10146793.66
POL002733,2021,0.862,9246839.51
POL002734,2018,0.843,595770.64
POL002734,2019,0.975,580928.24
POL002735,2022,0.67,1109275.45
POL002735,2023,0.7,1172554.31
POL002736,2024,0.7,2306906.6
POL002737,2019,0.664,4273953.9
POL002737,2020,0.895,4421257.64
POL002737,2021,0.707,4214593.82
POL002738,2020,0.703,4174956.42
POL002738,2021,0.637,4472623.35
POL002738,2022,0.883,4696018.83
POL002738,2023,0.689,4801401.9
POL002739,2024,0.701,306874.84
POL002740,2018,0.675,1726884.28
POL002740,2019,0.899,1837921.76
POL002741,2020,0.856,2918046.28
POL002741,2021,0.612,2751200.25
POL002741,2022,0.911,3011806.88
POL002742,2021,0.723,1607850.19
POL002743,2022,0.644,3969010.44
POL002743,2023,0.72,3594891.6
POL002744,2018,0.639,626401.78
POL002744,2019,0.623,614332.68
POL002745,2021,0.884,873948.48
POL002746,2023,0.966,157929.37
POL002746,2024,0.735,149302.03
POL002747,2022,0.935,1721902.7
POL002748,2022,0.822,6832367.82
POL002748,2023,0.65,6286984.91
POL002749,2024,0.653,1782491.28
POL002750,2019,0.813,1996807.37
POL002750,2020,0.758,2025791.69
POL002751,2019,0.89,6681373.01
POL002751,2020,0.977,6210317.88
POL002751,2021,0.85,6705671.88
POL002752,2024,0.916,1304344.38
POL002753,2020,0.964,5660719.33
POL002753,2021,0.836,5925539.17
POL002753,2022,0.703,6118291.31
POL002754,2022,0.663,614458.94
POL002754,2023,0.743,640864.69
POL002755,2019,0.943,8177984.42
POL002755,2020,0.845,8944436.21
POL002755,2021,0.882,9091013.82
POL002755,2022,0.906,8892345.32
POL002756,2020,0.743,1121969.13
POL002756,2021,0.879,1045099.55
POL002757,2022,0.947,1018240.81
POL002758,2023,0.861,6337460.29
POL002758,2024,0.62,6325459.26
POL002759,2022,0.713,1734512.49
POL002759,2023,0.67,1699626.56
POL002759,2024,0.842,1841531.69
POL002760,2021,0.638,728651.68
POL002760,2022,0.784,708663.78
POL002760,2023,0.658,657571.27
POL002761,2023,0.815,918129.9
POL002762,2024,0.688,1396640.3
POL002763,2024,0.676,1630904.09
POL002764,2021,0.805,494582.61
POL002765,2022,0.785,3163973.25
POL002766,2023,0.985,3089002.32
POL002766,2024,0.966,2918205.22
POL002767,2018,0.692,1570975.91
POL002767,2019,0.93,1717773.57
POL002767,2020,0.679,1662415.11
POL002767,2021,0.953,1557383.57
POL002768,2021,0.966,1838561.55
POL002768,2022,0.672,1754296.04
POL002768,2023,0.619,1849558.35
POL002769,2022,0.603,1946358.93
POL002769,2023,0.903,2021020.26
POL002770,2024,0.694,4345777.22
POL002771,2021,0.784,2363528.51
POL002771,2022,0.93,2201337.46
POL002772,2021,0.932,8343827.82
POL002772,2022,0.853,9292359.01
POL002773,2022,0.83,2409270.52
POL002774,2023,0.763,11804875.88
POL002774,2024,0.912,11813677.05
POL002775,2020,0.896,790732.23
POL002776,2021,0.861,1214992.12
POL002776,2022,0.792,1308068.88
POL002776,2023,0.608,1213471.23
POL002777,2022,0.804,4924141.15
POL002777,2023,0.819,4362118.67
POL002777,2024,0.796,4905206.12
POL002778,2022,0.884,2276661.73
POL002778,2023,0.602,2327218.17
POL002779,2020,0.741,714851.42
POL002779,2021,0.707,741093.93
POL002779,2022,0.856,716480.39
POL002779,2023,0.835,802327.91
POL002780,2020,0.938,2589598.88
POL002781,2024,0.615,497318.08
POL002782,2021,0.882,1705162.49
POL002782,2022,0.92,1773258.62
POL002783,2022,0.613,1810535.67
POL002783,2023,0.795,1767144.19
POL002783,2024,0.775,1983715.87
POL002784,2022,0.765,1698140.57
POL002785,2021,0.668,1230196.17
POL002786,2019,0.836,734641.56
POL002787,2023,0.715,995771.79
POL002787,2024,0.676,991916.41
POL002788,2018,0.686,5192145.05
POL002789,2022,0.858,579191.41
POL002790,2019,0.832,5865234.29
POL002791,2023,0.799,1274782.29
POL002792,2021,0.749,5749206.94
POL002792,2022,0.847,5294100.62
POL002793,2024,0.959,759999.85
POL002794,2024,0.882,449254.11
POL002795,2018,0.74,1721547.75
POL002796,2019,0.937,4702388.16
POL002796,2020,0.625,4861761.61
POL002797,2021,0.71,867627.09
POL002797,2022,0.802,915687.56
POL002798,2020,0.721,3685546.57
POL002799,2021,0.69,1571293.53
POL002799,2022,0.62,1707069.09
POL002800,2018,0.948,473148.8
POL002801,2018,0.874,1171638.97
POL002801,2019,0.683,1254231.27
POL002802,2024,0.972,2622392.99
POL002803,2024,0.959,1297270.74
POL002804,2020,0.814,757579.88
POL002805,2020,0.807,441356.77
POL002806,2020,0.869,1331592.87
POL002806,2021,0.806,1418844.85
POL002806,2022,0.812,1448141.26
POL002806,2023,0.698,1367255.51
POL002807,2022,0.65,1091175.83
POL002807,2023,0.672,1139299.98
POL002808,2020,0.78,2081143.15
POL002808,2021,0.624,2161072.86
POL002808,2022,0.625,2092172.23
POL002809,2022,0.813,4531568.08
POL002810,2019,0.649,5298258.96
POL002810,2020,0.752,5691659.28
POL002811,2018,0.946,2033796.2
POL002811,2019,0.979,1978953.4
POL002811,2020,0.805,1973754.08
POL002812,2020,0.933,5044206.77
POL002812,2021,0.981,4606813.31
POL002813,2023,0.646,1705374.77
POL002813,2024,0.659,1634972.71
POL002814,2018,0.726,2580249.65
POL002814,2019,1,2818833.05
POL002815,2022,0.69,1106435.4
POL002816,2023,0.925,1007050.26
POL002817,2020,0.694,650490.33
POL002817,2021,0.743,594398.61
POL002818,2020,0.92,2701507.28
POL002818,2021,0.621,2382550.13
POL002818,2022,0.789,2538610.39
POL002818,2023,0.729,2543201.51
POL002819,2024,0.634,4052323.58
POL002820,2024,0.946,674905.44
POL002821,2024,0.659,1761573.43
POL002822,2020,0.644,1923939
POL002823,2022,0.807,2703996.88
POL002824,2018,0.711,1805969.74
POL002824,2019,0.643,1960275.95
POL002825,2024,0.946,1664489.19
POL002826,2020,0.905,1099853.31
POL002826,2021,0.754,1250786.34
POL002826,2022,0.678,1236560.22
POL002827,2021,0.646,5952148.35
POL002828,2020,0.92,2297434.28
POL002829,2024,0.856,1142150.82
POL002830,2024,0.629,7818563.64
POL002831,2019,0.953,1720627.4
POL002831,2020,0.621,1865664.83
POL002832,2021,0.614,2014146.08
POL002833,2024,0.637,2650318.09
POL002834,2019,0.888,1159987.98
POL002834,2020,0.766,1151997.05
POL002834,2021,0.966,1120515
POL002835,2020,0.752,712123.79
POL002835,2021,0.704,656990.84
POL002836,2018,0.721,773188.25
POL002836,2019,0.86,813814.99
POL002837,2018,0.936,723607.8
POL002838,2018,0.719,1572432.44
POL002838,2019,0.609,1685268.72
POL002839,2023,0.9,466561.86
POL002839,2024,0.643,423755.89
POL002840,2020,0.919,734867.4
POL002840,2021,0.988,730005.5
POL002841,2024,0.986,560538.78
POL002842,2022,0.803,3126484.45
POL002842,2023,0.724,2974712.84
POL002843,2023,0.628,5201855.58
POL002843,2024,0.699,5014901.19
POL002844,2022,0.677,5446335
POL002844,2023,0.997,5065206.5
POL002844,2024,0.605,5092934.32
POL002845,2023,0.936,4528984.95
POL002846,2024,0.911,4113909.27
POL002847,2020,0.965,1012432.92
POL002848,2023,0.681,814969.81
POL002848,2024,0.817,915429.63
POL002849,2022,0.894,432602.32
POL002849,2023,0.986,487192.43
POL002850,2020,0.992,860469.14
POL002851,2024,0.927,5363786.95
POL002852,2019,0.909,364645.53
POL002852,2020,0.712,370644.72
POL002852,2021,0.759,351605.41
POL002853,2021,0.976,1301761.51
POL002854,2021,0.754,10398060.66
POL002855,2020,0.821,1500185.71
POL002856,2023,0.61,3879497.75
POL002856,2024,0.88,3902467.75
